Date,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_200,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,USDTRY,VIX,GOLD,BIST100
2022-03-08,1.2009999752044678,1.2580000162124634,1.1749999523162842,1.2580000162124634,3016660,1.2164000153541568,1.242580008506775,1.160220001935959,-0.018640136675601715,-0.0072012526904209305,-0.011438883985180785,49.5153364388779,1.126752759751545,1.283050012588501,1.4393472654254569,24.363392120878068,0.41986424610364437,14.378999710083008,35.130001068115234,2040.0999755859373,2011.389404296875
2022-03-09,1.2829999923706057,1.3200000524520874,1.2309999465942385,1.2309999465942385,4618530,1.2140000104904174,1.2456800079345705,1.1613600015640262,-0.018195163250237956,-0.005405023412045736,-0.01279013983819222,46.381357336648264,1.1246473804857668,1.2756000101566316,1.4265526398274964,23.667705937432412,0.35227132624440355,14.491299629211426,32.45000076293945,1985.9000244140625,2042.6890869140625
2022-03-10,1.2319999933242798,1.343000054359436,1.2079999446868896,1.3339999914169312,8813180,1.2344000101089478,1.250160007476807,1.1632900014519694,-0.009422657267299517,0.0026939860567141635,-0.01211664332401368,57.44633507674391,1.1326331620298136,1.2715000092983249,1.4103668565668361,21.84299587148957,0.7250356487094327,14.659099578857422,30.229999542236328,1998.0999755859373,2041.9891357421875
2022-03-11,1.3339999914169312,1.378000020980835,1.3040000200271606,1.3070000410079956,18066850,1.245700013637543,1.2539600086212161,1.1649800017476084,-0.0045960727575358185,0.00601645645318229,-0.010612529210718109,54.28393861326644,1.1380885305583721,1.2676000118255617,1.3971114930927513,20.43412433874481,0.652110178946797,14.838000297546388,30.75,1982.699951171875,2053.888916015625
2022-03-14,1.3079999685287476,1.3170000314712524,1.246999979019165,1.27400004863739,14326060,1.2509000182151795,1.2574400091171267,1.1664950019121174,-0.003394661803580945,0.005774293925709733,-0.009168955729290678,50.61635193916552,1.141207543613302,1.2633000135421757,1.3853924834710494,19.329133004049886,0.5438193899322687,14.75,31.770000457763672,1959.5999755859373,2088.489013671875
2022-03-15,1.2799999713897705,1.2799999713897705,1.25,1.25,1853340,1.2547000169754028,1.260340008735657,1.1680150020122533,-0.004329233604991156,0.003871777699439617,-0.008201011304430773,48.07251736265991,1.1434048034094304,1.2582000136375429,1.3729952238656553,18.247529642959005,0.46428416472582607,14.774860382080078,29.82999992370605,1928.5,2079.388916015625
2022-03-16,1.2519999742507937,1.2710000276565552,1.2330000400543213,1.2640000581741333,2419130,1.257100021839142,1.262120010852814,1.1695150023698813,-0.0038952982263362745,0.0034445704624755996,-0.007339868688811874,49.6617892508121,1.1471681141242622,1.2540000140666963,1.3608319140091303,17.038580341953963,0.5468027064613918,14.700799942016602,26.670000076293945,1908.0,2088.7890625
2022-03-17,1.2710000276565552,1.284000039100647,1.253000020980835,1.2610000371932983,2447800,1.2591000199317934,1.2641200113296511,1.1710600024461753,-0.0037502474155894916,0.002871697018577906,-0.006621944434167398,49.3134953623533,1.149766810904301,1.250550013780594,1.351333216656887,16.118220265595088,0.5518440727942098,14.557979583740234,25.670000076293945,1942.0999755859373,2133.5888671875
2022-03-18,1.2610000371932983,1.2730000019073486,1.253999948501587,1.25600004196167,975000,1.2640000224113466,1.2651400113105775,1.1726200026273734,-0.003992725774187633,0.002103374927983812,-0.006096100702171445,48.700458593230046,1.155534767204793,1.246100014448166,1.3366652616915389,14.535791059031425,0.5546568789620809,14.703310012817385,23.8700008392334,1928.199951171875,2144.28857421875
2022-03-21,1.25600004196167,1.284000039100647,1.25600004196167,1.2630000114440918,2140780,1.2698000192642211,1.2664800119400024,1.1742500028014191,-0.0035787984237882764,0.0020138418227065354,-0.005592640246494812,49.64426072337504,1.1574204871211606,1.2439500153064729,1.330479543491785,13.912058703418865,0.6100780076878572,14.806859970092772,23.530000686645508,1928.5999755859373,2174.988525390625
