Date,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_200,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,USDTRY,VIX,GOLD,BIST100
2022-03-08,0.409400999546051,0.4217939972877502,0.4089739918708801,0.4166660010814667,8454794,0.4289309978485108,0.506529380083084,0.5495657306909559,-0.028689675697111505,-0.004030881460887002,-0.024658794236224503,27.861358992441286,0.3836530764798711,0.467307099699974,0.5509611229200769,35.802590319646946,0.1973182121482366,14.378999710083008,35.130001068115234,2040.0999755859373,2011.389404296875
2022-03-09,0.4166660010814667,0.4435890018939972,0.4059819877147674,0.431196004152298,32072227,0.42504209876060495,0.5048285204172134,0.5485785506665704,-0.027228744490846557,-0.0020559602036976446,-0.025172784287148912,35.654229791597466,0.3814010641776451,0.4629695013165474,0.5445379384554497,35.23706719641185,0.30523411825248925,14.491299629211426,32.45000076293945,1985.9000244140625,2042.6890869140625
2022-03-10,0.4324780106544494,0.4405980110168457,0.4243580102920532,0.4316230118274688,6485169,0.42589679956436155,0.5028114211559296,0.547787950634956,-0.025739777896570226,-0.0004535948875370524,-0.025286183009033174,35.87347086122436,0.3803546429030507,0.45861050188541413,0.5368663608677775,34.12737329853644,0.3275688848803801,14.659099578857422,30.229999542236328,1998.0999755859373,2041.9891357421875
2022-03-11,0.4299139976501465,0.4320510029792785,0.4239310026168823,0.4290589988231659,4131504,0.4247857004404068,0.5003669613599777,0.5469631604850289,-0.024484414475226035,0.000641414827045713,-0.025125829302271748,35.10011449088743,0.38000509932206217,0.4542087510228157,0.5284124027235693,32.67380979941805,0.3305356163529994,14.838000297546388,30.75,1982.699951171875,2053.888916015625
2022-03-14,0.4316230118274688,0.4316230118274688,0.4252130091190338,0.4264949858188629,6658376,0.4249138981103897,0.4975977206230164,0.5461319604516026,-0.023426379618673165,0.0013595597468788675,-0.024785939365552033,34.30371296679835,0.3789326409736059,0.45038394927978515,0.5218352575859644,31.729065132288998,0.3328304685580105,14.75,31.770000457763672,1959.5999755859373,2088.489013671875
2022-03-15,0.4264949858188629,0.43504199385643,0.4230760037899017,0.4230760037899017,5643775,0.4245291978120804,0.49468318045139315,0.545352045446634,-0.02260320694854262,0.0017461859336075324,-0.024349392882150152,33.22127957003346,0.3786372483201414,0.44632409960031516,0.5140109508804889,30.330807294872745,0.3282672677874802,14.774860382080078,29.82999992370605,1928.5,2079.388916015625
2022-03-16,0.4243580102920532,0.4303410053253174,0.4243580102920532,0.428631991147995,4400206,0.425255697965622,0.4919994199275971,0.5444417902827261,-0.02125747202516176,0.0024735366855907145,-0.023731008710752476,36.71592870516639,0.3815999728959696,0.4421574503183365,0.5027149277407034,27.39181591479136,0.3883254410020565,14.700799942016602,26.670000076293945,1908.0,2088.7890625
2022-03-17,0.428631991147995,0.4367519915103912,0.4247860014438629,0.4307689964771271,7462400,0.4254693984985352,0.4896319001913071,0.5435614503920077,-0.01979039754867712,0.003152488929660288,-0.022942886478337407,38.05861766683247,0.38658443323787783,0.43820445090532306,0.4898244685727683,23.559787017589226,0.4279789627727574,14.557979583740234,25.670000076293945,1942.0999755859373,2133.5888671875
2022-03-18,0.4316230118274688,0.4397430121898651,0.4303410053253174,0.437606006860733,7720689,0.4268368989229203,0.4872814607620239,0.5426533305644988,-0.017870046090076086,0.0040582723106090575,-0.021928318400685144,42.278170352269306,0.39339540521210803,0.4349138498306275,0.4764322944491469,19.092721298569067,0.5324212173028353,14.703310012817385,23.8700008392334,1928.199951171875,2144.28857421875
2022-03-21,0.4384610056877136,0.456836998462677,0.4384610056877136,0.455128014087677,10542214,0.43102500140666966,0.4853156614303588,0.5419396555423734,-0.01476408301933535,0.005731388305079837,-0.020495471324415187,51.41313192700947,0.39958712283829084,0.43309765011072165,0.46660817738315247,15.474813711810178,0.8287081071248882,14.806859970092772,23.530000686645508,1928.5999755859373,2174.988525390625
