Date,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_200,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,USDTRY,VIX,GOLD,BIST100
2025-04-24,43.62394174912806,46.662824075229054,43.58395555221508,46.56286239624024,9632727,44.40965309143067,38.34908390045167,31.85956481933595,1.739143552936234,-0.3280273275218786,2.0671708804581126,61.85631253436845,41.48379149473112,44.372666168212895,47.26154084169467,13.020965035232736,0.8790742893992777,38.285621643066406,26.46999931335449,3332.0,9490.849609375
2025-04-25,46.36293673369294,46.36293673369294,44.44364116564299,45.04342269897461,3862727,44.645566940307624,38.61538593292236,31.9701153945923,1.6557847749833172,-0.32910888437983643,1.9848936593631537,56.7121240283188,42.066849348958414,44.56259651184082,47.05834367472323,11.201085027526434,0.5963291062261424,38.415000915527344,24.84000015258789,3282.39990234375,9432.5498046875
2025-04-28,45.04342342408155,45.323319189499145,42.88421825857515,43.58395767211914,4903066,44.63357162475587,38.89008483886719,32.07685850143434,1.455181288405143,-0.42376989676640875,1.8789511851715517,52.21987728926127,42.55050881417287,44.66455898284913,46.77860915152539,9.466342965517862,0.2444239198432498,38.42399978637695,25.149999618530277,3332.5,9306.9501953125
2025-04-29,43.78388187141502,45.30332300489591,43.28406585961052,43.80387496948242,3834851,44.51161651611329,39.14199207305909,32.18051337242128,1.2989733122329241,-0.4639822983509021,1.7629556105838262,52.82624837705443,42.532568444526056,44.65756149291993,46.78255454131381,9.516834226296815,0.2991319256120042,38.44160079956055,24.170000076293945,3318.800048828125,9224.7509765625
2025-04-30,43.68391545552401,46.96270691702304,43.48398830983167,44.443634033203125,9496129,44.565595626831055,39.428286590576185,32.28666906356813,1.212819942112958,-0.44010853477669465,1.6529284768896526,54.63009990624232,42.53301327609905,44.58958644866944,46.64615962123984,9.224455019056423,0.4645156278869716,38.4994010925293,24.700000762939453,3305.0,9078.3525390625
2025-05-02,44.58358805838523,46.5228766825789,44.58358805838523,45.96308135986328,2742291,44.647565841674805,39.73897220611573,32.40301445007326,1.252709026429315,-0.3201755603682701,1.5728845867975851,58.67211082516591,42.515880060597844,44.60058231353761,46.68528456647737,9.348318541154985,0.8267850467385288,38.55839920043945,22.68000030517578,3231.89990234375,9167.55078125
2025-05-05,46.083037456814864,46.482891814949134,43.52398176729557,45.30332565307617,4418125,44.71154251098633,40.03206436157228,32.51436599731447,1.217055186803215,-0.28466351999549633,1.5017187067987112,56.3256253458542,42.55400374676466,44.56759452819825,46.58118530963184,9.03612053892466,0.6826913223038578,38.57176971435547,23.63999938964844,3311.300048828125,9112.15234375
2025-05-06,45.483258374781,46.4229111310567,43.82386932067239,45.40328598022461,3154470,44.87948036193848,40.33995101928713,32.623226041793835,1.1832257352811837,-0.2547943772140222,1.438020112495206,56.60877579696833,42.63606342395923,44.52261123657227,46.409159049185305,8.474560499557443,0.733409070728117,38.61050033569336,24.76000022888184,3411.39990234375,9134.6513671875
2025-05-07,45.463266317021045,46.28296431352275,44.74353000270981,44.76352310180664,2290694,44.851490402221685,40.62984428405763,32.732377119064346,1.0922019099097113,-0.2766545620683958,1.3688564719781071,54.18738542798447,42.687487477263495,44.5605972290039,46.43370698074431,8.407022653283587,0.5541681747730446,38.63290023803711,23.549999237060547,3381.39990234375,9074.5517578125
2025-05-08,44.903471005224944,45.503252538556566,44.54360666117846,45.04342269897461,1110453,44.991439056396494,40.92613529205324,32.83664595603945,1.0307683745932152,-0.27047047790791345,1.3012388525011287,55.09242704799227,42.68783331306941,44.566595268249515,46.44535722342962,8.431256387757246,0.6268993736567826,38.64410018920898,22.479999542236328,3296.60009765625,9279.1513671875
2025-05-09,44.623576304281336,45.103399254367886,44.28370123797497,44.683555603027344,1008722,44.803508377075204,41.2068320465088,32.940710840225236,0.9421826925506736,-0.28724492796036416,1.2294276205110377,53.625595800775244,42.75516007954258,44.60658073425294,46.4580013889633,8.301109944921974,0.5207880549940308,38.7244987487793,21.899999618530277,3335.39990234375,9390.4501953125
2025-05-12,44.78351728764352,46.52287881833937,44.30369433755697,44.683555603027344,2878703,44.76752166748047,41.49112747192384,33.03699831962588,0.8620408312062224,-0.2939094314438522,1.1559502626500746,53.625595800775244,43.09130767516668,44.70654430389405,46.321780932621415,7.225951608998217,0.49288379781084535,38.74020004272461,18.38999938964844,3220.0,9747.0478515625
2025-05-13,44.483625967380746,44.96344889100669,43.24408055471015,44.583587646484375,2070534,44.867484664916994,41.783019981384285,33.13268625259401,0.7814531446599275,-0.2995976943921177,1.0810508390520452,53.169517917285965,43.20379288161599,44.75052814483643,46.29726340805687,6.912701714779257,0.44603455991412844,38.78990173339844,18.21999931335449,3240.300048828125,9700.1484375
2025-05-14,44.58358625858213,45.14338155869927,44.3636698087415,44.40365219116211,1193310,44.92746238708496,42.04052513122559,33.23405536651614,0.6950553693667771,-0.3087963757482144,1.0038517451149915,52.307196950945546,43.17099201310448,44.71953945159913,46.268086890093784,6.925596540056839,0.39800530077912943,38.75848007202149,18.6200008392334,3181.39990234375,9701.5478515625
2025-05-15,44.40364939409286,45.96307660907066,43.78387865273857,44.04378509521485,2751114,44.887477493286134,42.28563484191895,33.332827472686795,0.5907365990830016,-0.330492116825592,0.9212287159085936,50.54170325198403,43.19230951367383,44.7265365600586,46.26076360644337,6.860477758319685,0.277493342184075,38.7677001953125,17.829999923706055,3220.699951171875,9541.2490234375
2025-05-16,44.78351552738197,44.78351552738197,42.72427592419609,43.40402221679688,4457601,44.6315715789795,42.525146636962894,33.426007719039944,0.4512381124161138,-0.3759924827939838,0.8272305952100976,47.47394171718079,43.01056719204257,44.639568710327154,46.268570228611736,7.298464413289549,0.12076570228388656,38.83620071411133,17.239999771118164,3182.0,9668.3486328125
2025-05-20,43.40402232057483,44.52361297607422,41.24481721824558,44.52361297607422,2395196,44.553600311279304,42.79984554290772,33.5264809894562,0.42611419497084313,-0.3208931201914036,0.7470073151622467,52.8657370246777,43.002801701696455,44.632571411132815,46.262341120569175,7.30305092406055,0.466572444429502,38.846099853515625,18.09000015258789,3280.300048828125,9513.94921875
2025-05-21,44.68355186498067,46.12302059482014,44.28369753337851,45.24334335327149,2999959,44.53760604858399,43.084540672302246,33.62855871200564,0.45898860090870386,-0.2304149714028344,0.6894035723115383,55.993075006312445,43.11588589972718,44.70854320526123,46.301200510795276,7.124621789719266,0.6678955498310838,38.83530044555664,20.8700008392334,3309.300048828125,9398.8505859375
2025-05-22,45.2433408854622,48.36219534993597,44.92345896294592,47.98233413696289,4450104,44.85948715209961,43.418817520141594,33.74353370666506,0.6980092538221996,0.006884545208529103,0.6911247086136705,65.4012251679288,42.692530281400856,44.85548877716065,47.01844727292045,9.644119614904843,1.2228167729367023,38.8301010131836,20.280000686645508,3292.300048828125,9475.150390625
2025-05-23,47.76241741377145,49.14191068984349,46.24297626292133,48.0023307800293,5437078,45.15537796020509,43.69111724853515,33.86628636360171,0.8789167995252782,0.15023367272928612,0.7286831267959921,65.4592836617053,42.572573929119045,45.07340850830079,47.57424308748253,11.09671827335261,1.085588966201602,39.033329010009766,22.290000915527344,3363.60009765625,9355.9501953125
2025-05-26,48.48215324450476,48.96197615922628,46.24297582917744,46.62283706665039,2497911,45.34930610656739,43.920232849121085,33.98254038810732,0.900592252219397,0.13752730033872385,0.7630649518806731,58.203245459462316,42.56792056491094,45.0764072418213,47.58489391873166,11.129931733259422,0.8082395930310042,39.00040054321289,22.290000915527344,3363.60009765625,9345.150390625
2025-05-27,46.62283617539445,47.142645276396,45.78314513736019,46.12302017211914,1586135,45.49325256347657,44.09936683654785,34.097790985107444,0.8674398517496869,0.083499919895211,0.7839399318544759,55.79021802099648,42.578795876158765,45.13038711547853,47.68197835479829,11.307641712847769,0.6945125538417437,38.993900299072266,18.959999084472656,3299.10009765625,9213.55078125
2025-05-28,46.62283628359049,47.14264538579834,44.30369032807454,44.98344039916992,2069625,45.53323783874512,44.23571662902832,34.20834077835085,0.7406737458273298,-0.03461294882171695,0.7752866946490468,50.63567524740116,42.75269183320346,45.20036125183106,47.64803067045867,10.830309098595755,0.4556882863734993,39.05950164794922,19.309999465942383,3293.60009765625,9177.6513671875
2025-05-29,45.04341547028013,45.183363328276826,43.84385640941925,44.443634033203125,1174790,45.53723602294922,44.30129234313965,34.31329995155336,0.5898533687360796,-0.14834666073037373,0.7382000294664534,48.356564238759375,42.84555862340042,45.23234920501709,47.61913978663375,10.553467257685247,0.3347749530501887,39.09429168701172,19.18000030517578,3317.10009765625,9170.55078125
2025-05-30,44.44364214190616,44.90347199158889,42.48436414589764,43.2840690612793,1339508,45.46126441955567,44.338078842163085,34.41066652297975,0.37246637047708475,-0.2925869271914949,0.6650532976685797,43.79631848617437,42.65429792354542,45.174370956420894,47.69444398929637,11.157091862138174,0.12495096957870491,39.20848846435547,18.56999969482422,3288.89990234375,9019.5517578125
2025-06-02,43.0441589755408,43.204099956693234,38.96565823621319,39.66540145874024,3013915,45.08740234375,44.29129608154296,34.486350193023696,-0.0907643499622992,-0.6046541181047032,0.513889768142404,33.25623263181258,41.36784911159004,44.859486961364745,48.35112481113945,15.566998582849953,-0.24378926539584392,39.25439834594727,18.36000061035156,3370.60009765625,9008.8525390625
2025-06-03,40.24518514336546,42.184473784398925,39.385504773103335,41.42475128173828,2017478,44.7775161743164,44.23611640930175,34.57172799110415,-0.31231305559487765,-0.6609622589898253,0.34864920339494765,40.72526523589584,40.860906239945464,44.66555824279784,48.47021024565022,17.036177997241822,0.07409942372785969,39.145301818847656,17.690000534057617,3350.199951171875,9276.951171875
2025-06-04,41.42474912491315,42.20446468581481,39.98528040318418,41.58469009399414,924340,44.411650848388675,44.23051841735839,34.64574086189271,-0.46957332648780437,-0.6545780239062016,0.18500469741839726,41.36762374618511,40.44901407348666,44.47462844848632,48.50024282348598,18.102970234647,0.14105623573390302,39.14459991455078,17.610000610351562,3373.5,9474.9501953125
2025-06-05,41.98454964879048,41.98454964879048,41.384771893411056,41.48473358154297,459710,43.76189079284668,44.20292861938476,34.72433917045594,-0.59540541634032,-0.6243280910069737,0.028922674666653825,41.06808416510614,40.073138764958955,44.31068897247314,48.54823917998732,19.126537211581837,0.1665578869226046,39.26440048217773,18.479999542236328,3350.699951171875,9486.548828125
2025-06-10,42.36440877359025,43.34404775799005,41.944561315536745,42.4843635559082,1281888,43.21009407043457,44.2808999633789,34.79507303237916,-0.6074640025564335,-0.5091093417784699,-0.09835466077796365,45.3313721981699,39.884239889217135,44.182736015319826,48.48123214142252,19.45780869981542,0.30244573804565894,39.29912185668945,16.950000762939453,3320.89990234375,9659.2490234375
2025-06-11,42.4843616958872,43.20409798487148,42.20446594496825,42.904205322265625,1378475,42.8382308959961,44.34727554321289,34.86042785644533,-0.5764972952664067,-0.38251410759075444,-0.19398318767565226,47.063501777007524,39.76536552372361,44.093768501281744,48.42217147883988,19.632719654852426,0.3625863643953953,39.19559860229492,17.260000228881836,3321.300048828125,9686.0478515625
2025-06-12,42.90420559381996,44.26370578682003,42.00453904018895,42.88421630859375,2153180,42.514350509643556,44.38006355285644,34.92727808952333,-0.5472604254572531,-0.2826217902252806,-0.26463863523197245,46.98716885440272,39.65227717731443,44.00380153656006,48.35532589580569,19.777947392250713,0.3713571227531402,39.129539489746094,18.020000457763672,3380.89990234375,9520.1494140625
2025-06-13,42.82423546434199,42.864221659935616,40.48509640822397,41.58469009399414,1520296,42.17447547912598,44.38086318969726,34.97287360191346,-0.6217833687890035,-0.2857157868456248,-0.3360675819433787,42.19564508702532,39.381458053805844,43.85385665893555,48.32625526406525,20.396831411717677,0.24631436447337868,39.395599365234375,20.81999969482422,3431.199951171875,9311.8505859375
2025-06-16,41.58469168738256,42.824237105225706,41.18484115600586,41.18484115600586,1002343,41.84859619140625,44.32568351745605,35.013279161453255,-0.7049812212241804,-0.2951309114246413,-0.40985030979953907,40.81645159072193,39.0745434045074,43.69291610717773,48.31128880984806,21.140144051459348,0.22846767545181987,39.36800003051758,19.11000061035156,3396.39990234375,9349.9501953125
2025-06-17,41.18484579270449,41.52472087995022,40.14522743015354,40.5650749206543,833914,41.57669677734375,44.22092231750488,35.05487339973451,-0.8115707913797934,-0.3213763852642034,-0.49019440611558995,38.70472262002931,38.69863554165737,43.51898059844971,48.33932565524205,22.152839935612178,0.19360018390871547,39.38759994506836,21.600000381469727,3386.60009765625,9339.5498046875
2025-06-18,40.52508590294153,40.64504068619435,38.90567916920628,39.08561325073242,1407660,41.51871795654297,44.08777130126953,35.09435496330263,-1.003852202733313,-0.41092623729417843,-0.5929259654391346,34.16116450442397,38.09014504434363,43.30306015014648,48.51597525594933,24.07642826039497,0.09548095318880886,39.52090072631836,20.13999938964844,3389.800048828125,9196.05078125
2025-06-19,39.08561369283689,39.36551327465121,37.08634948730469,37.08634948730469,1823535,41.084877777099614,43.91023666381835,35.126731805801406,-1.302545549420664,-0.5676956671852235,-0.7348498822354405,29.176691665489958,37.06477340134045,42.931196975708,48.79762055007554,27.329420037773357,0.001838947161820014,39.53409957885742,20.13999938964844,3389.800048828125,9101.9521484375
2025-06-20,37.10634136185522,37.586164297745896,35.207042717283045,35.4869384765625,2176459,40.475102615356455,43.69391639709472,35.157094202041634,-1.6493090720477923,-0.7315673518498815,-0.9177417201979108,25.91853683628784,35.81357974671516,42.443376731872554,49.073173717029945,31.240666957484517,-0.024634334270260377,39.663700103759766,20.6200008392334,3368.10009765625,9203.3515625
2025-06-23,35.4869386811631,35.84680683847936,34.10744534921536,34.627254486083984,1836804,39.78935470581055,43.50638542175292,35.18385613441468,-1.9707731295055382,-0.8424251274461019,-1.1283480020594363,24.34489116692536,34.81292063460105,41.775622749328605,48.73832486405616,33.333804053654504,-0.01333290908168701,39.72050094604492,19.82999992370605,3377.699951171875,9141.2509765625
2025-06-24,36.32662873697063,38.08597946166992,35.5269238621073,38.08597946166992,2816475,39.349516296386724,43.36963577270507,35.223923311233534,-1.9242637960766231,-0.6367326352137495,-1.2875311608628737,40.10183141227175,34.7876857172357,41.279805183410645,47.771924649585586,31.454215625920476,0.25402287816936336,39.67070007324219,17.479999542236328,3317.39990234375,9448.8505859375
2025-06-25,40.085243434325626,40.48509777719562,38.74573634299284,39.50545883178711,4114267,39.009641647338874,43.28206802368163,35.267199182510396,-1.7526611059326314,-0.37210395605580615,-1.3805571498768252,45.15078930178891,34.90172066875251,40.92393627166748,46.94615187458245,29.431262735516857,0.3822296034042873,39.6245002746582,16.760000228881836,3327.10009765625,9418.4501953125
2025-06-26,39.505458009681305,41.5846906347732,38.68576005581993,41.544708251953125,1864808,38.87569084167481,43.2592765045166,35.31797914505007,-1.4355660404683093,-0.04400711247318734,-1.391558927995122,51.47852260196464,35.178052188993036,40.69502067565918,46.211989162325324,27.113727404817347,0.5770067454932486,39.75859832763672,16.59000015258789,3333.5,9301.0498046875
2025-06-27,41.68465392689854,41.92456346434198,39.705383083170126,40.00527191162109,5770443,38.7177490234375,43.18530372619628,35.36345495224002,-1.2935740472054533,0.07838790463173506,-1.3719619518371884,47.06438151461727,35.3075772839139,40.44611225128175,45.58464721864959,25.409289948281764,0.4571044721442778,39.85430145263672,16.31999969482422,3273.699951171875,9404.8505859375
2025-06-30,40.28517345479228,41.584694441083535,39.62541641170325,41.26481246948242,2552548,38.725746154785156,43.110131454467776,35.42021396636965,-1.0671090045951246,0.24388235779365108,-1.3109913623887757,50.78291048323006,35.48352306434727,40.28717117309571,45.09081928184415,23.847036011088207,0.6017602949106771,39.89059829711914,16.729999542236328,3294.39990234375,9948.447265625
2025-07-01,41.28480120369058,45.28332923917235,41.26480810591796,44.98344039916992,4223491,39.16758270263672,43.131723403930664,35.49646349906924,-0.5808756576792504,0.5840925637676202,-1.1649682214468706,59.76846754919796,35.29306872009087,40.37213973999023,45.45121075988959,25.161267411686556,0.9539511892148205,39.82659912109375,16.829999923706055,3336.699951171875,10080.3466796875
2025-07-02,45.18337357232899,45.98307852311568,43.62394605832444,43.98381423950195,2613973,39.657402801513676,43.108532104492184,35.56432476043704,-0.27304619738899305,0.7135376192463021,-0.9865838166352952,56.768109531720455,35.27377276989884,40.58806037902832,45.9023479881578,26.186457591234635,0.819492856826193,39.83879852294922,16.639999389648438,3348.0,10188.9462890625
2025-07-03,45.28333189092491,45.383297385641946,43.024165096432,43.943824768066406,2210123,40.34315032958985,43.09413742065429,35.63098897933963,-0.031947675539477416,0.7637089128766543,-0.7956565884161317,56.64560281616578,35.20055364084074,40.71401405334473,46.227474465848715,27.083845897779018,0.7929023220513913,39.90470123291016,16.3799991607666,3331.60009765625,10228.345703125
2025-07-04,44.20373235009289,44.483628115735634,43.08414166093429,44.14375305175781,2382542,41.208831787109375,43.10253433227538,35.69685807228091,0.17325994883128004,0.7751332297979294,-0.6018732809666494,57.14355185306839,35.128285378955404,40.84196720123291,46.55564902351042,27.979464329548883,0.7889367970798896,39.82059860229492,16.3799991607666,3332.5,10275.7451171875
2025-07-07,42.98417751268408,43.96381644956398,42.48436149509474,43.48399353027344,1687300,42.094505691528326,43.071345748901365,35.76012632369997,0.27943029158076627,0.7050428580379325,-0.4256125664571663,54.902559135157944,35.11212362381326,40.94193019866944,46.77173677352562,28.478415876179866,0.7180229565906919,39.95100021362305,17.790000915527344,3332.199951171875,10107.646484375
2025-07-08,43.60395031107865,45.24334631400147,42.78425230961724,44.7435302734375,3380389,42.76026077270508,43.09333763122558,35.83128762245181,0.4599036588126211,0.7084129802158299,-0.24850932140320883,58.26735687527507,35.01546658451065,41.0548885345459,47.09431048458116,29.421207391433274,0.8053803633367648,40.00320053100586,16.809999465942383,3307.0,9998.1474609375
2025-07-09,44.68355478907783,45.78314855300107,44.20373184773168,44.7435302734375,4349823,43.28406791687012,43.056950988769536,35.9005544471741,0.5960591042642136,0.6756547405339379,-0.07959563626972437,58.26735687527507,34.935297090138626,41.146854782104505,47.358412474070384,30.192138499331403,0.7895147779102968,40.02954864501953,15.9399995803833,3311.60009765625,10167.24609375
2025-07-10,44.74353028841253,48.88201030883407,44.74353028841253,48.68208312988281,4407883,43.99780540466309,43.1297241973877,35.98442880630496,1.0101274548699095,0.8717784729117071,0.13834898195820244,67.15475725183946,34.39773113500313,41.43674812316896,48.475765111334795,33.97475577592458,1.0146553147190072,40.04629898071289,15.779999732971191,3317.39990234375,10331.2451171875
2025-07-11,49.681711634156535,50.78130531927471,47.30258638385559,48.94198226928711,5910926,44.891476440429685,43.236884689331056,36.06641195297244,1.343761251167365,0.9643298153673299,0.37943143580003497,67.644424247599,34.00512521689089,41.8046127319336,49.604100246976316,37.314004390165586,0.9575537510373474,40.15909957885742,16.399999618530273,3356.0,10358.4453125
2025-07-14,49.121917458885584,52.7805705447052,49.121917458885584,52.53066253662109,6885067,46.01806144714355,43.41142044067382,36.16903066635135,1.8761182211459442,1.1973494282767274,0.6787687928692169,73.51568878180207,33.22768307127048,42.37190380096436,51.516124530658246,43.16171759780955,1.0554742736397618,40.19459915161133,17.200000762939453,3351.5,10225.4453125
2025-07-16,52.78057471871708,57.2789192199707,52.78057471871708,57.2789192199707,4839579,47.247609329223636,43.66812614440917,36.29409444808963,2.6506050615827377,1.5774690149708166,1.073136046611921,78.95670842362736,31.948293250612718,43.207596015930186,54.46689878124765,52.1172377244329,1.124875425118909,40.25429916381836,17.15999984741211,3352.5,10121.4462890625
2025-07-17,56.82907732879447,58.07861732118919,55.52955649936265,56.92904281616211,3061453,48.542132186889646,43.88744537353516,36.41810680389408,3.199280051802532,1.7009152041524886,1.4983648476500433,77.69015719542092,31.471191039381836,44.099767494201664,56.72834394902149,57.27275753315598,1.0079462189526522,40.240699768066406,16.520000457763672,3340.10009765625,10370.6455078125
2025-07-18,56.92904435158352,58.478473221283615,56.62915550797924,58.22856521606445,1949298,49.97060623168945,44.14595016479492,36.541337947845484,3.696360192259789,1.7583962756877964,1.9379639165719924,79.03532265562647,31.502345898836563,45.15687828063965,58.81141066244274,60.475980190407746,0.9786574365902481,40.33599853515625,16.40999984741211,3353.0,10366.1455078125
2025-07-21,58.87832666409125,59.57806601748264,56.67913548877885,56.87906265258789,3297078,51.24413719177246,44.375465698242195,36.65393289566043,3.9360340557337636,1.598456111329417,2.3375779444043467,74.04262107316971,32.410853136479155,46.22648448944092,60.04211584240269,59.77366224384872,0.885526288701359,40.39450073242188,16.649999618530273,3401.89990234375,10616.1435546875
